Index,Time(ms)
0,4.70758
1,4.71014
2,4.70778
3,4.8027
4,4.72332
5,4.80217
6,4.74865
7,4.87948
8,4.74248
9,4.71286
10,4.92506
11,4.74831
12,4.72503
13,4.79015
14,4.706
15,4.94085
16,4.70967
17,4.736
18,4.70542
19,4.71517
20,4.71097
21,4.74043
22,4.73006
23,4.71695
24,4.73147
25,4.84052
26,4.73511
27,4.70687
28,4.8464
29,4.89978
30,4.91037
31,4.7297
32,4.71814
33,4.71635
34,4.70721
35,4.81428
36,5.3277
37,4.72433
38,4.71711
39,4.70979
40,4.71842
41,4.72835
42,4.76037
43,4.72299
44,4.7067
45,4.71826
46,4.81089
47,4.88718
48,4.70926
49,4.73201
50,4.7183
51,4.73123
52,4.71141
53,4.72413
54,4.70843
55,4.70742
56,4.70641
57,4.83104
58,4.75822
59,4.71291
60,4.72507
61,4.7173
62,4.82634
63,4.70874
64,4.7077
65,4.71694
66,4.95798
67,4.72335
68,4.74062
69,4.74598
70,4.87558
71,4.7056
72,4.71433
73,4.73263
74,4.72794
75,4.73714
76,4.70992
77,4.70972
78,4.72519
79,4.73469
80,4.72509
81,4.72312
82,4.83985
83,4.77173
84,4.71672
85,4.7348
86,4.71595
87,4.80944
88,4.76184
89,4.72162
90,4.73092
91,4.92455
92,4.78795
93,4.73965
94,4.71963
95,4.73507
96,4.7424
97,4.71631
98,4.79547
99,4.73794
