Index,Time(ms)
0,0.96878
1,0.975344
2,1.02402
3,0.974157
4,0.969967
5,0.96878
6,1.04169
7,1.02361
8,1.00866
9,1.0375
10,0.952576
11,1.04966
12,1.01062
13,0.978766
14,1.01069
15,1.14234
16,1.00056
17,0.982748
18,0.964449
19,0.984564
20,0.942729
21,0.972132
22,0.980164
23,0.993084
24,1.01397
25,0.991758
26,0.965846
27,0.966544
28,0.97297
29,0.993225
30,1.24256
31,1.00733
32,1.00964
33,0.974088
34,0.972481
35,0.989313
36,0.984843
37,1.01634
38,0.995948
39,0.989593
40,1.30563
41,0.972062
42,0.979116
43,1.03855
44,0.982189
45,0.961097
46,0.989174
47,0.984075
48,0.979256
49,1.11007
50,1.05552
51,1.32986
52,1.0081
53,0.982399
54,0.972482
55,1.03764
56,0.996717
57,0.95991
58,0.955859
59,0.996297
60,1.03324
61,0.993503
62,0.968291
63,1.04798
64,1.01397
65,1.03723
66,0.988335
67,0.974856
68,0.977859
69,0.96403
70,0.976881
71,1.0507
72,0.961726
73,0.9905
74,0.959281
75,0.971573
76,1.02312
77,1.01418
78,0.970386
79,1.08556
80,1.14646
81,1.00943
82,0.957395
83,0.983167
84,0.997833
85,1.00216
86,1.02745
87,1.01432
88,1.01508
89,0.990151
90,1.04372
91,0.978347
92,0.970595
93,1.01131
94,0.980304
95,0.955999
96,0.973389
97,0.979186
98,1.02312
99,0.959631
