Index,Time(ms)
0,20.9681
1,12.2606
2,14.2191
3,22.5039
4,20.2911
5,12.3227
6,12.7318
7,21.0437
8,25.9969
9,16.0892
10,18.5715
11,13.7257
12,18.0892
13,13.0829
14,12.6065
15,13.3206
16,13.6347
17,13.0524
18,13.483
19,13.6595
20,13.4798
21,12.5023
22,12.8028
23,12.7332
24,13.0906
25,13.3372
26,12.9672
27,13.5984
28,13.2456
29,12.8972
30,16.797
31,13.4597
32,13.794
33,13.5927
34,12.9093
35,13.0062
36,12.5831
37,13.1388
38,16.106
39,12.6116
40,12.6675
41,12.4317
42,12.0784
43,12.6062
44,12.9941
45,12.3538
46,13.1753
47,12.7851
48,12.9995
49,19.4866
50,12.4967
51,13.7114
52,15.4534
53,13.2213
54,13.117
55,12.6277
56,12.666
57,12.4355
58,14.3014
59,12.5951
60,12.8937
61,13.1383
62,12.9279
63,12.2515
64,13.0314
65,12.2468
66,12.5572
67,12.146
68,12.4706
69,12.8191
70,12.7783
71,12.4709
72,15.1163
73,14.0485
74,13.9288
75,13.9056
76,12.9953
77,12.6555
78,12.8095
79,16.6066
80,12.4058
81,13.3994
82,13.8626
83,12.3402
84,12.993
85,14.0379
86,14.6844
87,13.0294
88,13.0934
89,12.1276
90,12.7247
91,13.4585
92,12.6609
93,12.4751
94,12.9427
95,12.5722
96,15.5957
97,12.5017
98,13.6927
99,12.2788
