Index,Time(ms)
0,9198.22
1,11008.7
2,10771.8
3,10184.5
4,10358
5,8869.17
6,9367.56
7,10037.5
8,9461.78
9,8505.75
10,10726.1
11,7496.99
12,9012.17
13,8198.88
14,8695.59
15,9106.54
16,7707.63
17,8665.78
18,8911.31
19,8376.46
20,8717.19
21,7829.18
22,9008.11
23,9009.95
24,8863.39
25,8543.52
26,7648.45
27,9005.19
28,8725.2
29,7850.37
30,8891.82
31,8528.48
32,9001.55
33,8637.34
34,8877.68
35,9063.03
36,8978.21
37,7786.1
38,8960.67
39,8865.2
40,7860.1
41,8533.24
42,7968.24
43,8905.68
44,8557.42
45,8640.87
46,7624.86
47,7700.04
48,8909.47
49,7446.49
50,8811.14
51,8879.39
52,7558.01
53,8950.91
54,7539.1
55,8270.8
56,8453.37
57,8289.74
58,8790.28
59,8916.61
60,7751.45
61,8910.7
62,8893.91
63,8970.57
64,8956
65,8144.75
66,8665.04
67,7760
68,8775.05
69,7658
70,8150.42
71,7628.31
72,9061.89
73,8433.26
74,8366.34
75,7666.91
76,8974.02
77,7897.49
78,7636.57
79,9016.08
80,9028
81,9000.64
82,8710.42
83,8333.26
84,8209.17
85,8839.59
86,8961.69
87,9074.29
88,8695.41
89,8084.56
90,9325.25
91,9023.28
92,9016.77
93,7581.21
94,9028.88
95,8958.14
96,7330.88
97,8794.05
98,8446.43
99,8185.25
