Index,Time(ms)
0,10.5878
1,10.0281
2,10.4735
3,10.7957
4,11.3806
5,11.0777
6,10.8426
7,11.1725
8,11.0086
9,11.0418
10,10.3872
11,10.7224
12,10.749
13,9.97811
14,10.1177
15,9.90687
16,10.8337
17,10.1551
18,10.9934
19,11.7411
20,10.9171
21,11.0583
22,11.0508
23,11.0279
24,10.5146
25,10.3523
26,9.99583
27,9.9644
28,9.9945
29,9.82373
30,9.76604
31,9.75368
32,9.94707
33,11.2178
34,9.65562
35,9.81758
36,10.241
37,10.2772
38,10.2779
39,10.9615
40,10.4069
41,10.1873
42,10.9445
43,11.569
44,10.8745
45,10.4662
46,10.25
47,15.6942
48,11.5366
49,10.0638
50,10.8573
51,10.1363
52,11.6538
53,10.6289
54,11.7611
55,10.3528
56,10.391
57,10.8373
58,11.4644
59,10.1476
60,10.9808
61,10.3472
62,10.5515
63,11.4292
64,9.90151
65,10.2318
66,9.80499
67,12.1404
68,10.06
69,10.2215
70,10.0911
71,10.2668
72,10.5043
73,10.0397
74,9.91897
75,10.1115
76,10.2826
77,10.1864
78,15.6923
79,17.4376
80,30.3066
81,13.6612
82,17.356
83,10.3165
84,17.3569
85,9.89634
86,9.88188
87,10.4767
88,10.3515
89,9.85275
90,10.109
91,18.6366
92,10.2593
93,9.9923
94,11.4714
95,10.4607
96,11.847
97,10.0084
98,13.459
99,10.1747
