Index,Time(ms)
0,1.91493
1,1.90641
2,1.90082
3,2.01131
4,2.264
5,1.96061
6,1.9099
7,1.90215
8,1.96333
9,2.02752
10,1.90871
11,1.9127
12,2.26589
13,1.978
14,1.92513
15,1.91451
16,1.93197
17,1.91137
18,1.99637
19,1.92233
20,1.90823
21,1.94671
22,1.96522
23,2.60965
24,1.91563
25,2.06334
26,2.00447
27,1.95174
28,2.44161
29,1.90243
30,1.90396
31,2.0118
32,2.02479
33,1.91018
34,1.91032
35,1.91689
36,1.90669
37,1.92205
38,2.16922
39,1.90019
40,1.9523
41,1.94308
42,1.959
43,1.90313
44,2.0067
45,2.03338
46,1.89167
47,2.24284
48,1.93155
49,1.93106
50,1.90459
51,2.72824
52,2.15107
53,1.94594
54,1.91388
55,1.9942
56,1.90117
57,1.90222
58,1.91088
59,2.2545
60,1.91395
61,1.9092
62,1.92052
63,1.95495
64,1.91395
65,1.92429
66,2.0815
67,1.91346
68,2.58968
69,1.96906
70,2.0426
71,2.04966
72,1.96158
73,2.08905
74,1.98324
75,2.03247
76,2.08004
77,2.76121
78,1.92185
79,1.95802
80,2.03722
81,1.94203
82,1.89901
83,1.89796
84,1.93078
85,1.90299
86,1.93302
87,1.94405
88,1.9391
89,1.90292
90,1.96047
91,1.95425
92,2.27951
93,2.00873
94,2.04665
95,2.113
96,1.98617
97,1.93504
98,1.90948
99,1.92212
