Index,Time(ms)
0,1.21805
1,1.17502
2,1.1869
3,1.21972
4,1.27224
5,1.61174
6,1.19807
7,1.15086
8,1.17831
9,1.20205
10,1.24906
11,1.20156
12,1.19213
13,1.16615
14,1.19891
15,1.15917
16,1.1869
17,1.16175
18,1.15365
19,1.23872
20,1.22573
21,1.16832
22,1.28614
23,1.16881
24,1.20429
25,1.16098
26,1.17251
27,1.2098
28,1.16769
29,1.19563
30,1.17928
31,1.19577
32,1.20387
33,1.23865
34,1.19067
35,1.31673
36,1.17642
37,1.17831
38,1.16469
39,1.17586
40,1.17265
41,1.20596
42,1.16706
43,1.18585
44,1.17789
45,1.21777
46,1.27322
47,1.18871
48,1.18794
49,1.27951
50,1.19919
51,1.18955
52,1.75953
53,1.16378
54,1.16874
55,1.19912
56,1.26826
57,1.18613
58,1.2038
59,1.63654
60,1.19765
61,1.17621
62,1.15952
63,1.38846
64,1.39607
65,1.36772
66,1.3768
67,1.23718
68,1.21721
69,1.19626
70,1.32358
71,1.22363
72,1.16441
73,1.25492
74,1.32553
75,1.26666
76,1.22747
77,1.22824
78,1.38238
79,1.4004
80,1.26079
81,1.19367
82,1.21735
83,1.22496
84,1.18522
85,1.18557
86,1.19919
87,1.21965
88,1.17013
89,1.20073
90,1.14827
91,1.2149
92,1.18892
93,1.30654
94,1.17998
95,1.25478
96,1.15379
97,1.15323
98,1.18843
99,1.17195
