Index,Time(ms)
0,3015.28
1,3574.1
2,2613.9
3,3297.49
4,2973.67
5,2352.19
6,2928.72
7,2630.94
8,2936.74
9,2709.45
10,2577.02
11,2663.06
12,3022.77
13,2307.76
14,3010.19
15,3004.32
16,3008.7
17,2895.06
18,2429.17
19,3081.49
20,2995.12
21,3064.22
22,3307.82
23,3173.53
24,3018.95
25,3221.57
26,3069.83
27,3106.33
28,3361.05
29,2799.85
30,2368.05
31,2840.04
32,2523.07
33,2411.01
34,3078.36
35,2385.36
36,2863.43
37,3012.55
38,3097.15
39,2973.32
40,3414.31
41,2880.2
42,3162.56
43,2878.91
44,3409.19
45,2361.75
46,2727.01
47,3400.41
48,2244.07
49,3002.54
50,2824.86
51,2941.32
52,3164.02
53,2811.06
54,3245.84
55,3289.83
56,3011
57,3007.59
58,3217.5
59,2547.4
60,2792.16
61,3026.75
62,3096.95
63,2505.24
64,2754.89
65,3149.54
66,3436.34
67,2983.65
68,2566.98
69,2701.98
70,3390.88
71,3173.98
72,3066.36
73,2929.25
74,3293.06
75,3161.66
76,3097.86
77,4017.94
78,3740.74
79,3181.81
80,2995.81
81,2494.7
82,2918.7
83,2794.37
84,3593.14
85,3213.94
86,3311.75
87,3024.57
88,3039.65
89,2456.61
90,2411.35
91,3414.04
92,3047.68
93,2533.86
94,3316.51
95,3059.91
96,3491.06
97,3057.04
98,3086.57
99,2667.61
