Index,Time(ms)
0,9.18023
1,7.25511
2,7.57072
3,7.35771
4,11.1593
5,7.39304
6,7.31943
7,7.71411
8,7.81231
9,8.17339
10,7.65307
11,7.75287
12,7.42922
13,7.90226
14,7.36692
15,7.33284
16,7.68827
17,7.51506
18,7.70642
19,7.82921
20,7.52672
21,7.59726
22,7.65488
23,7.49082
24,7.2359
25,7.25413
26,7.76328
27,7.38501
28,7.42259
29,7.87251
30,8.88375
31,8.14266
32,7.38627
33,7.76879
34,7.71501
35,8.16354
36,7.25364
37,7.87984
38,8.13309
39,12.8803
40,7.35407
41,7.46533
42,7.32208
43,7.36008
44,8.5418
45,9.77772
46,7.02882
47,7.33913
48,22.5183
49,7.59502
50,7.17974
51,9.14328
52,7.24575
53,7.14049
54,8.0013
55,7.36531
56,7.5703
57,7.27906
58,7.68135
59,7.49648
60,9.75509
61,7.21739
62,10.4577
63,7.40603
64,7.57819
65,7.40058
66,8.33269
67,7.41309
68,7.28751
69,7.06157
70,9.46169
71,8.19469
72,7.22402
73,8.73212
74,7.65816
75,7.18889
76,6.99899
77,7.51436
78,7.28088
79,7.72647
80,7.11311
81,7.854
82,7.53712
83,7.23185
84,7.5321
85,7.12569
86,7.5321
87,8.01345
88,8.43124
89,8.03321
90,7.40785
91,7.18128
92,7.55347
93,8.29218
94,7.26321
95,7.36489
96,7.38117
97,7.31573
98,8.28485
99,7.13372
