Index,Time(ms)
0,1121.39
1,1150.65
2,1114.91
3,1121.51
4,1116.45
5,1120.46
6,1116.23
7,1134.66
8,1132.21
9,1125.25
10,1104.36
11,1100
12,1102.76
13,1124.84
14,1119.03
15,1136.98
16,1124.58
17,1114.63
18,1118.21
19,1106.56
20,1125.9
21,1115.62
22,1117.68
23,1120.58
24,1126.62
25,1108.66
26,1112.87
27,1124.76
28,1128.06
29,1105.11
30,1138.53
31,1104.86
32,1106.01
33,1106.01
34,1109.81
35,1104.72
36,1127.35
37,1114.77
38,1117.56
39,1111.27
40,1117.47
41,1164.52
42,1139.43
43,1120.82
44,1107.61
45,1122.03
46,1124.22
47,1126.94
48,1111.03
49,1110.74
50,1112.08
51,1116.21
52,1110.95
53,1114.8
54,1130.1
55,1120.23
56,1101.95
57,1127.49
58,1134.13
59,1106.96
60,1110.64
61,1099.65
62,1109.87
63,1107.37
64,1112.72
65,1109.07
66,1136.27
67,1125.16
68,1144.39
69,1123.52
70,1186.49
71,1147.17
72,1131.3
73,1123.44
74,1127.79
75,1123.04
76,1109.26
77,1110.81
78,1126.45
79,1099.87
80,1106.37
81,1109.43
82,1145.85
83,1107.95
84,1126.73
85,1117.68
86,1102.72
87,1118.21
88,1111.39
89,1134.65
90,1128.77
91,1123.14
92,1110.38
93,1101.67
94,1129.76
95,1096.33
96,1114.28
97,1120.8
98,1104.42
99,1112.59
