Index,Time(ms)
0,1342.41
1,1314.62
2,1322.06
3,1326.3
4,1336.82
5,1319.24
6,1331.67
7,1365.9
8,1332.43
9,1290.71
10,1316.37
11,1298.05
12,1340.66
13,1335.04
14,1322.18
15,1311.06
16,1335.27
17,1336.7
18,1339.11
19,1323.11
20,1342.36
21,1315.26
22,1312.15
23,1329.57
24,1294.94
25,1324.86
26,1350.08
27,1332.19
28,1326.66
29,1329.05
30,1329.42
31,1336.86
32,1322.37
33,1334.46
34,1333.3
35,1350.12
36,1339.59
37,1327.65
38,1356.42
39,1334.51
40,1336.63
41,1311.64
42,1333.52
43,1336.81
44,1408.02
45,1349.31
46,1337.28
47,1336.26
48,1345.93
49,1336.22
50,1331.77
51,1348.3
52,1343.31
53,1343.42
54,1356.31
55,1344.31
56,1341.48
57,1354.82
58,1346.23
59,1329.56
60,1335.28
61,1329.52
62,2090.91
63,1320.91
64,1342.35
65,1355.3
66,1351.6
67,1307.2
68,1324.71
69,1756.04
70,1421.15
71,1316.1
72,1337.66
73,1334.83
74,1324.33
75,1345.05
76,1398.45
77,1293.06
78,1343.09
79,1327.21
80,1320.92
81,1352.23
82,1312.54
83,1324.33
84,1364.58
85,1333.53
86,1326.85
87,1337.44
88,1345.73
89,1361.8
90,1356.67
91,1333.61
92,1336.78
93,1332.53
94,1329.72
95,1329.21
96,1328.72
97,1343.47
98,1335.71
99,1343.17
