Index,Time(ms)
0,3.5621
1,3.55188
2,3.5469
3,3.55791
4,3.64957
5,3.56159
6,3.56484
7,3.82699
8,3.56355
9,3.56589
10,3.69356
11,3.56328
12,3.54189
13,3.58168
14,3.57472
15,3.68173
16,3.53676
17,4.83456
18,3.54738
19,3.61032
20,3.53866
21,3.53891
22,3.54191
23,3.53468
24,3.54311
25,3.54033
26,3.5475
27,3.58544
28,3.5413
29,3.57655
30,3.553
31,3.53567
32,3.54496
33,3.54609
34,3.54132
35,3.61713
36,3.81019
37,4.44568
38,5.6052
39,4.05141
40,3.77538
41,3.71153
42,3.76257
43,3.59918
44,3.56127
45,3.63483
46,3.55501
47,3.54075
48,3.53773
49,3.55328
50,3.54408
51,3.53951
52,3.53971
53,3.6248
54,3.55012
55,3.53961
56,3.66557
57,4.04515
58,3.53916
59,3.54984
60,3.54098
61,3.54039
62,3.54989
63,3.53641
64,3.5433
65,3.5384
66,3.69415
67,3.54685
68,3.54136
69,3.54224
70,3.53888
71,3.54223
72,3.53704
73,3.54405
74,3.53167
75,3.5438
76,3.54079
77,3.54252
78,3.53504
79,3.54359
80,3.56746
81,3.56292
82,3.56844
83,3.59413
84,3.60175
85,3.55417
86,3.56192
87,3.72748
88,3.56185
89,3.53902
90,3.55701
91,3.54199
92,3.54862
93,3.53846
94,3.54446
95,3.55301
96,3.5585
97,3.55529
98,3.55006
99,3.55628
