Index,Time(ms)
0,0.071745
1,0.071675
2,0.071715
3,0.071424
4,0.076304
5,0.119746
6,0.071665
7,0.075964
8,0.078568
9,0.075762
10,0.071676
11,0.071795
12,0.071415
13,0.071755
14,0.071615
15,0.071635
16,0.071755
17,0.071535
18,0.071675
19,0.071585
20,0.071735
21,0.071736
22,0.071605
23,0.071655
24,0.082486
25,0.071625
26,0.071575
27,0.071685
28,0.1168
29,0.071625
30,0.071705
31,0.075462
32,0.071505
33,0.071655
34,0.071595
35,0.071715
36,0.071484
37,0.147919
38,0.115467
39,0.118102
40,0.115709
41,0.117892
42,0.11672
43,0.071675
44,0.118192
45,0.075733
46,0.071515
47,0.071695
48,0.071746
49,0.071615
50,0.071575
51,0.071585
52,0.071595
53,0.071675
54,0.071696
55,0.071495
56,0.071294
57,0.073469
58,0.071686
59,0.071735
60,0.071685
61,0.071585
62,0.071625
63,0.080532
64,0.102003
65,0.071695
66,0.071555
67,0.072246
68,0.071625
69,0.071685
70,0.080632
71,0.075773
72,0.071505
73,0.071585
74,0.071705
75,0.071505
76,0.071806
77,0.071655
78,0.071625
79,0.071735
80,0.071625
81,0.073398
82,0.071605
83,0.071716
84,0.071635
85,0.071645
86,0.071815
87,0.071444
88,0.071575
89,0.071575
90,0.071705
91,0.071575
92,0.071535
93,0.071505
94,0.071696
95,0.071715
96,0.071585
97,0.071545
98,0.071706
99,0.071645
