Index,Time(ms)
0,21.8158
1,22.3236
2,21.4046
3,21.4147
4,21.4366
5,21.6603
6,21.7549
7,21.0785
8,21.5834
9,21.2714
10,22.0247
11,21.7649
12,21.8091
13,21.5783
14,23.0263
15,21.2553
16,21.6473
17,21.4668
18,21.8625
19,21.875
20,21.6789
21,20.9943
22,21.641
23,21.4965
24,21.7004
25,21.863
26,21.4642
27,21.6406
28,21.4589
29,21.6349
30,21.9937
31,21.4595
32,21.9425
33,21.6142
34,22.0664
35,21.6145
36,21.7112
37,21.7259
38,21.5103
39,22.2508
40,21.4398
41,21.393
42,21.7555
43,21.1044
44,21.6258
45,21.631
46,21.2915
47,22.1003
48,21.3974
49,21.5825
50,21.8463
51,21.1037
52,21.8254
53,23.1155
54,20.9922
55,21.8317
56,21.0539
57,23.0881
58,22.6132
59,21.9615
60,22.4283
61,20.1784
62,21.4281
63,21.2298
64,21.4526
65,21.2479
66,21.5583
67,21.5791
68,21.566
69,21.5577
70,21.6163
71,21.5896
72,22.3047
73,21.5062
74,21.86
75,21.4356
76,21.4282
77,21.9148
78,21.4785
79,22.3014
80,21.6353
81,21.3651
82,21.5558
83,21.7428
84,21.7403
85,21.5532
86,21.644
87,21.2589
88,21.9587
89,22.0714
90,21.8011
91,21.1675
92,22.01
93,21.9802
94,21.9203
95,21.8362
96,21.6329
97,21.3191
98,21.7966
99,21.7219
