Index,Time(ms)
0,19.21
1,19.3332
2,19.3055
3,19.1767
4,19.2284
5,19.267
6,19.3629
7,19.1957
8,19.0866
9,18.7712
10,19.4598
11,19.6177
12,19.4053
13,19.1091
14,19.696
15,19.6589
16,18.6895
17,19.8092
18,19.4845
19,18.2142
20,19.5128
21,19.9611
22,19.1842
23,19.6582
24,19.3444
25,19.2671
26,19.0973
27,19.1917
28,18.9991
29,20.0342
30,20.1165
31,18.9315
32,19.441
33,19.1245
34,19.6333
35,19.3507
36,20.936
37,19.7548
38,19.3257
39,19.3584
40,19.3282
41,19.2509
42,20.4401
43,19.3771
44,19.207
45,19.5423
46,19.2983
47,19.6305
48,19.3111
49,19.4297
50,19.8353
51,19.3389
52,19.0449
53,19.5163
54,19.3778
55,20.9834
56,19.966
57,19.9336
58,19.5985
59,19.8579
60,19.5714
61,19.6545
62,19.0598
63,18.2594
64,19.3321
65,19.1807
66,19.9345
67,19.0777
68,20.008
69,19.3442
70,19.8939
71,20.0261
72,19.3865
73,19.2798
74,19.283
75,19.8525
76,20.3199
77,19.1142
78,19.3536
79,19.5679
80,19.2945
81,19.1201
82,19.9955
83,19.543
84,19.4255
85,19.3223
86,19.3853
87,18.9143
88,19.7673
89,19.8579
90,19.5569
91,19.0584
92,19.6697
93,19.5271
94,19.6507
95,19.504
96,19.9233
97,19.4183
98,19.4281
99,19.6872
