Index,Time(ms)
0,6.57217
1,6.59424
2,6.56382
3,6.52994
4,6.53371
5,6.58528
6,6.57255
7,6.54381
8,6.58197
9,6.52499
10,6.55088
11,6.51808
12,6.54814
13,6.54778
14,6.53068
15,6.55818
16,6.59204
17,6.52994
18,6.54044
19,6.5519
20,6.54823
21,6.53863
22,6.5647
23,6.57332
24,6.57259
25,6.52141
26,6.53598
27,6.55244
28,6.58552
29,6.51563
30,6.54668
31,6.60323
32,7.62486
33,6.61937
34,6.55738
35,6.68374
36,6.54312
37,6.58368
38,6.54214
39,6.55889
40,6.52213
41,6.72513
42,6.56256
43,6.55917
44,6.61974
45,6.67762
46,6.62367
47,6.55801
48,6.57278
49,6.54598
50,6.55787
51,6.54735
52,6.54264
53,6.54234
54,6.539
55,6.56771
56,6.51742
57,6.56836
58,6.58198
59,6.54572
60,6.53448
61,6.69727
62,6.70479
63,6.56118
64,6.53629
65,6.59364
66,6.59373
67,6.65137
68,6.56977
69,6.55392
70,6.56584
71,6.55105
72,6.52085
73,6.52706
74,6.5198
75,6.56186
76,6.57986
77,6.53839
78,6.595
79,6.54351
80,6.50951
81,6.55845
82,6.53803
83,6.5436
84,6.58749
85,6.60853
86,6.58476
87,6.57363
88,6.61846
89,6.54488
90,6.53616
91,6.55571
92,6.61681
93,6.60013
94,6.53221
95,6.57721
96,6.52953
97,6.53824
98,6.55722
99,6.53068
