Index,Time(ms)
0,12.3976
1,12.4035
2,12.4304
3,12.6543
4,12.4205
5,12.4403
6,12.3902
7,12.4274
8,12.3936
9,12.4897
10,12.4531
11,12.3828
12,12.4122
13,12.4301
14,12.4181
15,12.541
16,12.4634
17,12.4414
18,12.4522
19,12.4148
20,12.6723
21,12.4503
22,12.4481
23,12.3923
24,12.5689
25,12.4001
26,12.3761
27,12.4337
28,12.4469
29,12.4389
30,12.4156
31,12.9535
32,12.4551
33,12.3765
34,12.4575
35,12.5497
36,12.3887
37,12.6386
38,12.4006
39,12.4566
40,12.5153
41,12.4156
42,12.3954
43,12.4034
44,12.4449
45,12.5855
46,12.4212
47,12.4035
48,12.6143
49,12.5366
50,12.3936
51,12.4169
52,12.4474
53,12.448
54,12.4086
55,12.3569
56,12.4543
57,12.4269
58,12.4379
59,12.8974
60,12.4864
61,12.5584
62,12.3922
63,12.4009
64,12.3814
65,12.4338
66,12.761
67,12.4642
68,12.4244
69,12.4491
70,12.4654
71,12.4505
72,12.4314
73,12.7416
74,12.3992
75,12.4691
76,12.4527
77,12.4464
78,12.4414
79,12.5452
80,12.4666
81,12.5947
82,12.4177
83,12.4171
84,12.3831
85,12.6107
86,12.9929
87,12.379
88,12.385
89,12.565
90,12.6281
91,12.4849
92,12.6053
93,12.4043
94,12.6225
95,12.4161
96,12.5149
97,12.4079
98,12.4474
99,12.4043
