Index,Time(ms)
0,5.43992
1,4.57472
2,5.5377
3,4.79933
4,4.36694
5,4.4312
6,4.41981
7,4.48442
8,4.4738
9,4.41842
10,5.98106
11,4.44111
12,4.54539
13,4.41821
14,4.74681
15,4.65246
16,4.48889
17,4.69736
18,4.40116
19,4.74332
20,4.4965
21,4.60713
22,4.56006
23,4.44286
24,4.50418
25,6.23172
26,5.72069
27,5.34675
28,5.12165
29,5.81281
30,4.60978
31,4.66663
32,4.53882
33,5.27859
34,4.39732
35,4.69499
36,4.38433
37,5.10873
38,5.34347
39,4.6996
40,4.84669
41,4.42484
42,4.49007
43,4.75289
44,4.48916
45,4.70183
46,4.44684
47,4.37288
48,4.35172
49,4.5472
50,4.51054
51,4.51556
52,4.51389
53,4.59379
54,4.76092
55,4.33747
56,4.55572
57,4.92868
58,4.86261
59,4.50697
60,4.63206
61,4.66566
62,4.5016
63,4.86526
64,5.512
65,4.81449
66,4.60762
67,4.36247
68,4.50935
69,4.93608
70,5.6579
71,4.64533
72,5.28439
73,7.0868
74,5.16181
75,6.35786
76,5.15106
77,5.93573
78,4.89222
79,4.92589
80,4.71538
81,4.64002
82,4.71028
83,5.77922
84,5.36757
85,5.19471
86,4.43483
87,4.48979
88,6.58359
89,4.74213
90,4.36478
91,4.72649
92,4.61558
93,4.53701
94,5.91003
95,4.52499
96,4.48246
97,4.63618
98,4.54176
99,5.2656
