Index,Time(ms)
0,2.90473
1,3.3983
2,2.84697
3,2.89174
4,3.18647
5,3.16084
6,2.83181
7,3.02933
8,2.7413
9,2.95781
10,2.94161
11,2.99999
12,3.12899
13,2.8286
14,3.01494
15,2.97282
16,3.00509
17,2.82246
18,2.92079
19,2.72824
20,2.90731
21,2.79117
22,2.83119
23,4.00684
24,2.74507
25,2.87987
26,3.37889
27,3.26833
28,3.33524
29,3.57116
30,3.45341
31,2.71986
32,2.74828
33,2.7163
34,3.54385
35,3.08883
36,3.50516
37,3.09735
38,3.59924
39,2.93218
40,2.97129
41,2.99909
42,2.85032
43,2.81694
44,3.14778
45,2.77084
46,2.81743
47,2.76484
48,2.77936
49,2.73075
50,2.83007
51,2.7508
52,3.19059
53,2.75638
54,2.99196
55,4.47066
56,2.91018
57,3.02688
58,2.77161
59,3.06124
60,2.83524
61,2.82846
62,2.69848
63,2.9539
64,2.68871
65,3.48316
66,2.82162
67,3.15232
68,3.09987
69,2.899
70,2.87847
71,3.5588
72,3.19527
73,3.24661
74,5.05007
75,3.03785
76,3.82238
77,4.3939
78,3.36652
79,2.78258
80,2.82895
81,2.66915
82,3.11516
83,2.89677
84,3.90773
85,3.01682
86,2.86736
87,3.30318
88,2.69876
89,3.49105
90,2.73948
91,3.77915
92,3.24849
93,3.14198
94,2.78265
95,2.75205
96,3.05978
97,2.69227
98,3.13514
99,2.9914
