Index,Time(ms)
0,230.643
1,299.579
2,285.341
3,284.536
4,296.742
5,283.907
6,285.714
7,290.153
8,260.57
9,228.42
10,250.096
11,294.908
12,274.954
13,245.588
14,297.03
15,234.69
16,240.735
17,284.217
18,233.487
19,281.548
20,238.584
21,254.253
22,285.94
23,236.262
24,255.76
25,240.002
26,280.3
27,323.162
28,268.15
29,335.608
30,290.164
31,268.865
32,288.295
33,251.886
34,262.628
35,279.916
36,273.192
37,274.066
38,326.485
39,333.771
40,243.821
41,252.933
42,285.041
43,236.251
44,231.771
45,282.654
46,294.198
47,262.654
48,268.99
49,237.439
50,282.584
51,295.333
52,256.094
53,253.081
54,298.077
55,246.779
56,291.145
57,254.758
58,233.339
59,284.523
60,229.974
61,297.176
62,269.645
63,337.516
64,276.752
65,267.603
66,288.233
67,284.972
68,265.23
69,297.301
70,250.656
71,284.267
72,318.425
73,272.027
74,339.72
75,287.779
76,407.773
77,374.03
78,251.426
79,296.66
80,325.815
81,281.768
82,297.286
83,320.144
84,412.916
85,322.054
86,271.737
87,269.683
88,266.007
89,297.201
90,249.379
91,245.246
92,277.297
93,308.715
94,319.345
95,236.422
96,295.748
97,266.316
98,310.97
99,288.356
