Index,Time(ms)
0,2.0199
1,1.70296
2,1.42157
3,1.51634
4,2.8365
5,1.41325
6,1.34928
7,1.37295
8,1.37149
9,1.43525
10,1.41842
11,1.40515
12,1.40934
13,1.27071
14,1.47486
15,1.2888
16,1.33336
17,1.36276
18,1.35095
19,1.34711
20,1.38504
21,1.42408
22,1.40117
23,1.4979
24,1.44629
25,1.34614
26,1.45237
27,1.35976
28,1.3087
29,1.6686
30,1.29117
31,1.62138
32,1.31939
33,1.31764
34,1.3599
35,1.37875
36,1.371
37,1.31694
38,1.37351
39,1.3944
40,1.32309
41,1.41563
42,1.3293
43,1.30262
44,1.29529
45,1.31701
46,1.32616
47,1.39077
48,1.27811
49,1.82532
50,1.38902
51,1.28831
52,1.3548
53,1.32225
54,1.28963
55,1.45327
56,1.43672
57,1.30081
58,1.27175
59,1.3423
60,1.40711
61,1.32407
62,1.37617
63,1.32861
64,1.34823
65,1.38224
66,1.31841
67,1.42226
68,1.32043
69,1.43651
70,1.8307
71,1.31673
72,1.33014
73,1.34348
74,1.30039
75,1.35549
76,1.35857
77,1.40899
78,1.35508
79,1.3233
80,1.47423
81,1.29082
82,1.29271
83,1.33727
84,1.42178
85,1.35794
86,1.29403
87,1.28195
88,1.29117
89,1.28426
90,1.35284
91,1.42974
92,1.31792
93,1.4972
94,1.38769
95,1.45823
96,1.28265
97,1.41814
98,1.33936
99,1.30493
