Index,Time(ms)
0,85.4566
1,72.1984
2,135.866
3,69.1712
4,68.5936
5,74.4364
6,73.6381
7,66.9695
8,83.1735
9,74.1865
10,73.7464
11,72.4447
12,72.9136
13,75.1076
14,81.3173
15,84.2758
16,86.3129
17,67.7015
18,77.5941
19,81.7836
20,86.2298
21,81.5064
22,84.7197
23,115.856
24,82.6445
25,86.4618
26,68.6059
27,82.3966
28,85.5089
29,66.2989
30,84.7722
31,86.0967
32,85.311
33,71.4297
34,69.4149
35,65.4507
36,70.9792
37,79.4192
38,80.3766
39,112.123
40,75.4702
41,84.2908
42,86.8766
43,82.7728
44,79.3252
45,84.489
46,87.0478
47,81.7522
48,76.1948
49,76.4121
50,86.0741
51,72.1293
52,69.0492
53,86.2156
54,86.2441
55,76.0844
56,77.7805
57,75.2109
58,81.4118
59,75.6828
60,83.2951
61,110.845
62,111.995
63,104.108
64,80.5472
65,85.7785
66,76.0929
67,107.727
68,84.7078
69,81.2858
70,84.4257
71,78.8822
72,73.6047
73,76.7951
74,83.0282
75,77.8664
76,118.306
77,85.6216
78,86.4412
79,84.2243
80,82.0116
81,72.8324
82,76.0915
83,112.102
84,83.2344
85,82.8456
86,74.7428
87,75.3631
88,84.3094
89,85.3958
90,104.209
91,80.4017
92,81.9512
93,84.1845
94,86.8071
95,84.5021
96,83.3671
97,68.4237
98,85.7425
99,85.8556
