Index,Time(ms)
0,7205.28
1,7363.2
2,7417.26
3,7442.53
4,6248.2
5,7068.61
6,7623.33
7,5997.04
8,6223.25
9,6397.81
10,5851.65
11,7332.43
12,5788.52
13,6554.48
14,7090.97
15,7353.93
16,6148.88
17,7194.75
18,7667.2
19,7144.37
20,7114.92
21,6654.02
22,7289.46
23,7570.12
24,6219.02
25,6706.4
26,7231.75
27,7364.29
28,7449.62
29,7373.98
30,7259.79
31,6733.96
32,7186.24
33,7719.22
34,7265.13
35,6304.03
36,6318.35
37,6465.82
38,6273.03
39,7281.17
40,5705.13
41,6243.62
42,7044.66
43,6600.37
44,7141.5
45,6893.1
46,7067.93
47,7143.99
48,5991.94
49,7043.36
50,7169.86
51,6442.59
52,7127.6
53,6018.69
54,6615.46
55,6700.54
56,6048.78
57,7079.12
58,7088.5
59,6275.42
60,6975.11
61,6846.12
62,6818.48
63,6618.44
64,5497.02
65,7222.27
66,6273.92
67,7123.47
68,5870.76
69,6708.91
70,5819.45
71,6902.04
72,6301.22
73,6864.54
74,7155.76
75,6323.9
76,7116.81
77,5588.19
78,7190.82
79,5588.15
80,6068.58
81,5712.51
82,6964.86
83,7115
84,7183.74
85,7151.68
86,6718.15
87,6132.85
88,7148.49
89,7165.13
90,7066.91
91,7186.86
92,7221.19
93,6512.56
94,7023.88
95,6739.78
96,7104.95
97,5758.66
98,6257.95
99,6973.35
