Index,Time(ms)
0,34.6762
1,28.2987
2,27.1267
3,25.881
4,25.3642
5,25.8405
6,27.6347
7,25.7834
8,25.3452
9,25.7065
10,27.761
11,25.519
12,28.3692
13,25.0511
14,27.2638
15,25.8842
16,27.3342
17,28.6848
18,26.255
19,28.1485
20,25.3048
21,27.9879
22,25.3299
23,25.8845
24,26.9905
25,26.9333
26,27.8571
27,27.7156
28,28.6333
29,25.862
30,29.4349
31,27.3571
32,31.1616
33,26.0259
34,25.6376
35,25.8842
36,24.9289
37,26.1641
38,26.1122
39,25.5361
40,27.2712
41,25.2988
42,25.3323
43,25.4009
44,25.7575
45,25.2106
46,25.3768
47,25.4458
48,25.5607
49,25.8664
50,25.4363
51,25.3922
52,25.7228
53,26.0692
54,25.0511
55,25.1082
56,24.9713
57,25.4272
58,25.6825
59,25.5197
60,25.204
61,26.2763
62,27.4806
63,26.5306
64,26.7738
65,26.0483
66,25.3438
67,25.8455
68,25.3419
69,25.3814
70,25.3042
71,26.4265
72,27.5193
73,25.6483
74,26.2895
75,26.019
76,26.1569
77,25.765
78,26.3294
79,26.7928
80,25.0687
81,24.9915
82,25.5929
83,25.9448
84,25.3595
85,25.6334
86,25.0936
87,25.2742
88,25.9432
89,25.6353
90,26.4561
91,27.0631
92,26.7672
93,26.0686
94,25.3223
95,25.1515
96,25.4755
97,25.1085
98,26.2191
99,25.1842
