Index,Time(ms)
0,5.47962
1,5.32165
2,5.50282
3,5.56942
4,5.29756
5,5.33339
6,5.47317
7,5.31928
8,6.45696
9,5.45575
10,5.31362
11,5.46324
12,5.4192
13,5.37899
14,5.45139
15,5.3303
16,5.31067
17,5.29171
18,5.33237
19,5.29529
20,5.32117
21,5.38545
22,5.28609
23,5.49008
24,5.26992
25,5.35261
26,5.39952
27,5.33903
28,5.61186
29,5.34606
30,5.52526
31,5.57532
32,5.46861
33,5.50705
34,5.32866
35,5.34241
36,5.32715
37,5.35072
38,5.30616
39,5.32349
40,5.30954
41,5.3827
42,5.24776
43,5.36198
44,5.38813
45,5.58587
46,5.72186
47,5.40946
48,5.31947
49,5.38222
50,5.39397
51,5.3243
52,5.44138
53,5.29273
54,5.43438
55,5.40006
56,5.41592
57,5.40257
58,5.41297
59,5.37235
60,5.43271
61,5.41175
62,5.4421
63,5.35428
64,5.43295
65,5.46362
66,5.40109
67,5.39999
68,5.38741
69,5.43426
70,5.40167
71,5.42794
72,5.29083
73,5.32283
74,5.29315
75,5.42456
76,5.47162
77,5.26249
78,5.42079
79,5.50282
80,5.39287
81,5.40805
82,5.26506
83,5.28759
84,5.40085
85,5.45356
86,5.31277
87,5.37962
88,5.44281
89,5.40619
90,5.50124
91,5.41099
92,5.37265
93,5.42536
94,5.42055
95,5.41601
96,5.39212
97,5.32113
98,5.27812
99,5.26518
