Index,Time(ms)
0,734.541
1,1201.38
2,1211.1
3,1090.71
4,762.588
5,741.26
6,802.417
7,948.59
8,946.946
9,1135.63
10,785.827
11,775.474
12,856.063
13,824.509
14,770.444
15,743.248
16,733.516
17,750.745
18,753.357
19,1222.73
20,1188.44
21,1031.12
22,825.452
23,745.067
24,789.138
25,736.523
26,758.429
27,739.063
28,1018.22
29,814.458
30,1217.49
31,843.545
32,751.574
33,754.853
34,758.624
35,769.556
36,750.978
37,1057.8
38,767.67
39,908.452
40,1136.03
41,1016.82
42,753.64
43,728.789
44,729.023
45,730.962
46,719.088
47,727.779
48,724.27
49,726.262
50,725.955
51,699.975
52,706.863
53,731.361
54,721.926
55,721.887
56,718.049
57,717.018
58,726.612
59,1197.8
60,725.299
61,715.522
62,719.87
63,733.546
64,725.309
65,707.956
66,720.438
67,725.57
68,1031
69,731.935
70,725.524
71,724.42
72,726.045
73,725.722
74,723.515
75,720.473
76,729.668
77,723.239
78,723.339
79,717.112
80,725.982
81,729.659
82,723.247
83,732.434
84,1106.72
85,733.124
86,726.505
87,727.419
88,724.593
89,732.755
90,722.212
91,728.735
92,726.379
93,724.088
94,744.279
95,792.376
96,1109.92
97,1205.98
98,1205.31
99,732.547
