Index,Time(ms)
0,1.63403
1,1.44021
2,1.45558
3,1.44133
4,1.44992
5,1.44224
6,1.4215
7,1.44706
8,1.48156
9,1.43428
10,1.45132
11,1.43337
12,1.80242
13,1.52416
14,1.76624
15,2.25115
16,1.52801
17,1.5528
18,1.4326
19,1.60658
20,1.4634
21,1.56069
22,1.44936
23,1.481
24,1.42163
25,1.44378
26,1.57724
27,1.44049
28,1.66545
29,2.20645
30,1.45376
31,1.45125
32,1.4604
33,1.47185
34,2.11251
35,1.45621
36,1.48002
37,1.42974
38,1.45593
39,1.69856
40,1.96089
41,2.01082
42,1.49204
43,1.62704
44,1.70736
45,1.45872
46,1.46557
47,1.84711
48,1.90362
49,1.47562
50,1.56607
51,1.43435
52,1.44825
53,1.49197
54,1.52612
55,1.46962
56,1.47472
57,1.44392
58,1.56418
59,1.53171
60,1.56404
61,1.48687
62,1.56174
63,1.45041
64,1.44964
65,1.42178
66,1.46962
67,1.5081
68,1.50733
69,1.4963
70,1.43735
71,1.63954
72,1.44873
73,1.50538
74,1.42219
75,1.4319
76,1.43518
77,1.42638
78,1.45041
79,1.44922
80,1.44273
81,1.42848
82,1.4912
83,1.73991
84,1.41786
85,1.41807
86,1.53094
87,1.45684
88,1.49148
89,1.49804
90,1.51844
91,1.4648
92,1.43239
93,1.50475
94,1.42708
95,1.4523
96,1.82916
97,1.44252
98,1.4736
99,1.42834
