Index,Time(ms)
0,2.5095
1,3.87933
2,3.62545
3,2.63374
4,5.04331
5,2.39572
6,2.43063
7,4.99231
8,2.40807
9,3.23395
10,2.93029
11,6.29175
12,3.43102
13,3.70166
14,4.35398
15,3.85196
16,2.29898
17,2.57261
18,3.30767
19,2.44727
20,3.01802
21,4.65684
22,2.52008
23,2.87901
24,4.1372
25,2.30591
26,3.51072
27,3.89954
28,2.81565
29,2.2962
30,8.17583
31,2.36805
32,3.36172
33,2.33697
34,6.01007
35,5.47782
36,2.30597
37,2.38144
38,3.17913
39,2.33993
40,2.96445
41,3.46942
42,2.53534
43,2.28407
44,3.27649
45,4.28311
46,4.56326
47,2.53137
48,5.85134
49,2.50231
50,3.65811
51,3.73787
52,5.16993
53,2.8854
54,2.30817
55,2.32995
56,3.44805
57,2.55567
58,3.49069
59,2.2804
60,2.46879
61,2.41877
62,2.34456
63,2.80315
64,3.73547
65,2.6062
66,2.64833
67,3.2081
68,2.35151
69,4.57588
70,2.3
71,6.57782
72,2.83165
73,2.40827
74,3.19025
75,2.47123
76,2.86583
77,5.21287
78,2.37306
79,2.3521
80,2.53859
81,2.35968
82,3.23578
83,2.37489
84,4.02489
85,6.66021
86,2.62849
87,3.67155
88,5.02539
89,2.76182
90,2.49691
91,2.45308
92,2.65467
93,5.9641
94,2.53955
95,2.41418
96,3.98228
97,2.42403
98,3.87221
99,2.78362
