Index,Time(ms)
0,4.07193
1,4.11822
2,4.12368
3,4.18853
4,4.14599
5,4.0641
6,4.01408
7,4.01961
8,4.15109
9,4.21505
10,4.30539
11,4.19642
12,4.04756
13,4.09338
14,4.02678
15,4.15383
16,4.1638
17,4.08845
18,4.11251
19,4.17264
20,4.13572
21,4.12811
22,4.04594
23,4.04148
24,4.14537
25,4.80471
26,4.10905
27,4.13223
28,4.19533
29,4.12866
30,4.07492
31,4.04964
32,4.1603
33,4.06102
34,4.11473
35,4.14144
36,4.00067
37,3.91662
38,3.98404
39,4.27127
40,3.89377
41,3.90384
42,3.97166
43,3.9241
44,3.9299
45,3.88492
46,3.92471
47,3.99745
48,4.05894
49,3.92261
50,3.90801
51,3.99097
52,4.18058
53,3.88471
54,3.91767
55,3.99208
56,3.86834
57,3.89526
58,3.95053
59,3.96898
60,3.87288
61,4.06336
62,4.10764
63,3.88853
64,3.9146
65,3.93479
66,3.9139
67,3.96284
68,3.91973
69,4.00718
70,3.95506
71,4.15486
72,4.16634
73,4.11956
74,4.03743
75,4.26069
76,4.18119
77,4.07798
78,4.1166
79,4.15245
80,4.2285
81,4.06154
82,4.17295
83,4.09002
84,4.18095
85,4.41021
86,4.2224
87,4.07029
88,3.99019
89,4.18516
90,4.05813
91,4.0874
92,4.06317
93,4.00553
94,4.01499
95,4.17453
96,4.12278
97,4.20184
98,4.14055
99,4.23427
